1926-07-01,201013,101.329,0,2
1926-07-01,204213,112.914,0,10
1926-07-01,204453,137.677,0,8
1926-07-01,205667,107.67,5,3
1926-07-01,215480,131.832,1,8
1926-07-12,132293,210.742,0,0
1926-07-12,147080,169.078,0,0
1926-07-12,154547,68.577,0,2
1926-07-12,154960,119.483,0,10
1926-07-12,158200,68.66,0,0
1926-07-12,159587,71.375,0,9
1926-07-12,164267,122.472,0,4
1926-07-12,166347,69.562,0,5
1926-07-12,166667,113.023,0,7
1926-07-12,167813,118.622,0,9
1926-07-12,167893,118.838,0,0
1926-07-12,169120,73.365,0,7
1926-07-12,169413,131.495,0,5
1926-07-12,171133,129.148,0,2
1926-07-12,174267,127.453,0,9
1926-07-12,183227,82.092,0,9
1926-07-12,186920,129.131,0,9
1926-07-12,187693,67.332,0,3
1926-07-12,190627,114.878,0,2
1926-07-12,197653,120.965,0,5
1926-07-15,124880,102.234,0,2
1926-07-15,136733,117.424,0,9
